Date/Time,VV_Ka_0,VV_Ka_45,HH_Ka_0,HH_Ka_45,HV_Ka_0,HV_Ka_45,,VV_Ku_0,VV_Ku_45,HH_Ku_0,HH_Ku_45,HV_Ku_0,HV_Ku_45
9/10/2020 21:59,2.922471532,-2.063600568,3.048211653,-2.933141175,-4.173316347,-6.022894567,,1.340144333,-5.830756467,1.590954222,-6.55602766,-10.00484267,-11.313878
9/10/2020 22:55,2.864281532,-2.585002568,2.990021653,-3.544501175,-4.271036347,-6.213374567,,1.244635333,-5.919776467,1.495445222,-6.53680666,-10.10694267,-11.324678
9/10/2020 23:51,2.796661532,-2.135304568,2.922401653,-2.955611175,-4.119286347,-6.082804567,,1.272102333,-5.877796467,1.522912222,-6.56595966,-10.02404267,-11.325878
9/11/2020 0:47,2.964831532,-2.160479568,3.090571653,-3.286441175,-4.260446347,-6.081594567,,1.283307333,-5.792876467,1.534117222,-6.58454466,-10.00234267,-11.291478
9/11/2020 1:43,2.944811532,-2.126981568,3.070551653,-3.006931175,-3.916336347,-6.064364567,,1.285634333,-5.796316467,1.536444222,-6.54107766,-9.95044267,-11.225378
9/11/2020 2:39,2.821561532,-2.154337568,2.947301653,-3.110591175,-4.352846347,-6.094894567,,1.307134333,-5.660746467,1.557944222,-6.47963766,-9.97524267,-11.138578
9/11/2020 3:35,2.878371532,-2.186183568,3.004111653,-3.303881175,-4.346306347,-6.097154567,,1.201014333,-5.671586467,1.451824222,-6.48043766,-9.96044267,-11.170578
9/11/2020 4:31,2.746271532,-2.167896568,2.872011653,-3.046211175,-3.987306347,-6.094364567,,1.249224333,-5.674186467,1.500034222,-6.43830766,-9.96704267,-11.206878
9/11/2020 5:27,2.816191532,-2.149001568,2.941931653,-3.219261175,-4.347806347,-6.064924567,,1.214503333,-5.719426467,1.465313222,-6.43891866,-9.97254267,-11.254278
9/11/2020 6:23,2.719941532,-2.103181568,2.845681653,-2.981221175,-4.033876347,-6.064354567,,1.178951333,-5.756666467,1.429761222,-6.42782066,-9.99674267,-11.254178
9/11/2020 7:19,2.753861532,-2.111183568,2.879601653,-2.985511175,-4.209226347,-6.064444567,,1.080067333,-5.733596467,1.330877222,-6.52563466,-9.97354267,-11.287278
9/11/2020 8:15,2.737871532,-2.123172568,2.863611653,-2.973341175,-4.165886347,-6.071044567,,0.937068333,-5.885546467,1.187878222,-6.53204366,-10.02324267,-11.356578
9/11/2020 9:12,2.740701532,-2.110430568,2.866441653,-2.949821175,-3.897296347,-6.076264567,,0.884178433,-5.887816467,1.134988322,-6.53215356,-10.07084267,-11.360678
9/11/2020 10:08,2.904191532,-2.125069568,3.029931653,-3.111521175,-4.057266347,-6.077594567,,1.033938333,-5.887086467,1.284748222,-6.66171366,-10.06254267,-11.361378
9/11/2020 11:04,2.686511532,-2.129357568,2.812251653,-2.933611175,-4.149756347,-6.088854567,,1.004120333,-5.955016467,1.254930222,-6.62849166,-10.06264267,-11.347578
9/11/2020 12:00,2.862991532,-2.149301568,2.988731653,-3.211951175,-4.144876347,-6.084494567,,0.908417333,-5.993486467,1.159227222,-6.62899466,-10.09224267,-11.358678
9/11/2020 12:56,2.678471532,-2.048531568,2.804211653,-2.938471175,-4.037306347,-6.020404567,,0.829719633,-5.979776467,1.080529522,-6.57214236,-10.09764267,-11.354778
9/11/2020 13:52,2.670931532,-2.149759568,2.796671653,-3.097581175,-4.303096347,-6.089144567,,0.934776333,-5.911416467,1.185586222,-6.61879566,-10.07504267,-11.363978
9/11/2020 14:48,2.782601532,-2.133534568,2.908341653,-3.120821175,-3.916306347,-6.091594567,,0.935456333,-5.884426467,1.186266222,-6.59629566,-9.95494267,-11.273478
9/11/2020 15:44,2.669081532,-2.125786568,2.794821653,-2.983621175,-3.979236347,-6.118504567,,0.830389933,-5.745466467,1.081199822,-6.39674206,-10.03314267,-11.228078
9/11/2020 16:40,2.677381532,-2.079156568,2.803121653,-2.893221175,-3.987826347,-6.088244567,,1.020823333,-5.599406467,1.271633222,-6.30869866,-9.81264267,-11.081978
9/11/2020 17:36,2.713861532,-2.064320568,2.839601653,-2.929041175,-3.874456347,-6.092704567,,0.959270333,-5.519786467,1.210080222,-6.07827166,-9.83704267,-10.997778
9/11/2020 18:32,2.809051532,-2.017807568,2.934791653,-2.887701175,-3.812376347,-6.058824567,,1.126295333,-5.396036467,1.377105222,-6.03777666,-9.72084267,-10.928878
9/11/2020 19:28,2.865821532,-2.012478568,2.991561653,-2.969761175,-4.004546347,-6.071444567,,1.181310333,-5.365856467,1.432120222,-6.13682166,-9.68854267,-10.935378
9/11/2020 20:24,2.699571532,-2.000757568,2.825311653,-2.812231175,-4.131666347,-6.073514567,,1.203383333,-5.378246467,1.454193222,-6.09459866,-9.69644267,-10.929378
9/11/2020 21:20,2.683961532,-2.003309568,2.809701653,-2.856231175,-3.954416347,-6.054234567,,1.145987333,-5.356356467,1.396797222,-6.15561466,-9.68664267,-10.904878
